values	distance	colorz	side2
4.91920950996764	570000	gray44	chr8-chr8
13.068141515264	570000	gray44	chr8-chr8
11.3373997378487	570000	gray44	chr8-chr8
9.56877754986329	570000	gray44	chr8-chr8
10.8672669238348	570000	gray44	chr8-chr8
8.24712809875383	570000	gray44	chr8-chr8
14.1267940602755	570000	gray44	chr8-chr8
15.4613288835743	570000	gray44	chr8-chr8
6.34556876545886	570000	gray44	chr8-chr8
7.97842583659001	570000	gray44	chr8-chr8
4.64329059808527	570000	gray44	chr8-chr8
5.27389535748642	570000	gray44	chr8-chr8
2.252532357656	570000	gray44	chr8-chr8
3.5908436338436	570000	gray44	chr8-chr8
16.0567660466508	570000	gray44	chr8-chr8
16.107051909538	570000	gray44	chr8-chr8
18.5174165188038	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
4.764587918564	570000	gray44	chr8-chr8
7.99566774593763	570000	gray44	chr8-chr8
15.4046137793213	570000	gray44	chr8-chr8
3.49396287979189	570000	gray44	chr8-chr8
6.98770326310244	570000	gray44	chr8-chr8
8.14042444647401	570000	gray44	chr8-chr8
11.5565185332091	570000	gray44	chr8-chr8
13.0114833001443	570000	gray44	chr8-chr8
5.5201764526324	570000	gray44	chr8-chr8
18.5863157739405	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
5.80589884262623	570000	gray44	chr8-chr8
19.2586730175571	570000	gray44	chr8-chr8
6.28066259750514	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
9.52523232934008	570000	gray44	chr8-chr8
3.29861229971837	570000	gray44	chr8-chr8
14.1151307132483	570000	gray44	chr8-chr8
15.6609590302342	570000	gray44	chr8-chr8
20.3690045444345	570000	gray44	chr8-chr8
24.4400290414797	570000	gray44	chr8-chr8
0.729951546588223	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
13.8937206681654	570000	gray44	chr8-chr8
15.2388526509277	570000	gray44	chr8-chr8
12.2819301401389	570000	gray44	chr8-chr8
26.2287319503122	570000	gray44	chr8-chr8
4.03535868513196	570000	gray44	chr8-chr8
7.60049257783989	570000	gray44	chr8-chr8
5.84074501712084	570000	gray44	chr8-chr8
10.9974442628336	570000	gray44	chr8-chr8
2.32436541027659	570000	gray44	chr8-chr8
11.5340695688436	570000	gray44	chr8-chr8
23.481028414914	570000	gray44	chr8-chr8
5.27037607979069	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
5.67759410922894	570000	gray44	chr8-chr8
12.2296321911164	570000	gray44	chr8-chr8
18.2474508115648	570000	gray44	chr8-chr8
6.79635184179601	570000	gray44	chr8-chr8
21.0080332338535	570000	gray44	chr8-chr8
7.71036146666027	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
12.5857653774794	570000	gray44	chr8-chr8
10.6178286060001	570000	gray44	chr8-chr8
12.2159925432113	570000	gray44	chr8-chr8
8.56758629930299	570000	gray44	chr8-chr8
5.98539053061838	570000	gray44	chr8-chr8
12.939282133969	570000	gray44	chr8-chr8
3.76001601515794	570000	gray44	chr8-chr8
17.7736321850677	570000	gray44	chr8-chr8
17.947339710399	570000	gray44	chr8-chr8
26.8655850868451	570000	gray44	chr8-chr8
10.8988607240395	570000	gray44	chr8-chr8
7.95434927936941	570000	gray44	chr8-chr8
20.3800786178825	570000	gray44	chr8-chr8
18.0170933656335	570000	gray44	chr8-chr8
7.27926301685016	570000	gray44	chr8-chr8
14.804835601874	570000	gray44	chr8-chr8
7.68543382176295	570000	gray44	chr8-chr8
8.37260833155993	570000	gray44	chr8-chr8
7.47723646643161	570000	gray44	chr8-chr8
8.49380628160837	570000	gray44	chr8-chr8
4.22316684705499	570000	gray44	chr8-chr8
17.4965243781566	570000	gray44	chr8-chr8
2.47067594479294	570000	gray44	chr8-chr8
21.0753446502177	570000	gray44	chr8-chr8
4.21135054170964	570000	gray44	chr8-chr8
10.9045734654825	570000	gray44	chr8-chr8
36.8175289541967	570000	gray44	chr8-chr8
34.0895338201259	570000	gray44	chr8-chr8
6.5231691845011	570000	gray44	chr8-chr8
16.5152804938898	570000	gray44	chr8-chr8
9.21330971352232	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
10.5417292057088	570000	gray44	chr8-chr8
12.7739954951556	570000	gray44	chr8-chr8
13.2068440482954	570000	gray44	chr8-chr8
9.95337567937196	570000	gray44	chr8-chr8
2.41399746828434	570000	gray44	chr8-chr8
14.4339886679855	570000	gray44	chr8-chr8
11.7002201012759	570000	gray44	chr8-chr8
2.54565696410807	570000	gray44	chr8-chr8
14.1412851669566	570000	gray44	chr8-chr8
9.41591867173437	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
15.8820556104487	570000	gray44	chr8-chr8
3.80467201464925	570000	gray44	chr8-chr8
16.9723707653534	570000	gray44	chr8-chr8
10.4845107719623	570000	gray44	chr8-chr8
3.88352572834481	570000	gray44	chr8-chr8
7.10118162301548	570000	gray44	chr8-chr8
10.9468498367583	570000	gray44	chr8-chr8
19.7845772398264	570000	gray44	chr8-chr8
15.0802409736057	570000	gray44	chr8-chr8
3.53995686302545	570000	gray44	chr8-chr8
24.0353856490979	570000	gray44	chr8-chr8
12.3687839500633	570000	gray44	chr8-chr8
8.7646514305678	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
4.04113531004819	570000	gray44	chr8-chr8
19.6579412005523	570000	gray44	chr8-chr8
17.7578390740427	570000	gray44	chr8-chr8
19.2075406906028	570000	gray44	chr8-chr8
8.49113089395799	570000	gray44	chr8-chr8
3.35162391683376	570000	gray44	chr8-chr8
20.4134794307522	570000	gray44	chr8-chr8
5.54189716221688	570000	gray44	chr8-chr8
11.3641476727075	570000	gray44	chr8-chr8
5.68501940100196	570000	gray44	chr8-chr8
36.3090587660703	570000	gray44	chr8-chr8
4.94860794081059	570000	gray44	chr8-chr8
14.2613255948366	570000	gray44	chr8-chr8
7.31849791095862	570000	gray44	chr8-chr8
6.26164905048111	570000	gray44	chr8-chr8
6.08911106618475	570000	gray44	chr8-chr8
1.73852854297663	570000	gray44	chr8-chr8
5.82772055373533	570000	gray44	chr8-chr8
10.6724021838612	570000	gray44	chr8-chr8
14.3536359737298	570000	gray44	chr8-chr8
23.0077508254774	570000	gray44	chr8-chr8
5.95755470173476	570000	gray44	chr8-chr8
6.62166512205673	570000	gray44	chr8-chr8
21.1940257623064	570000	gray44	chr8-chr8
20.3780778284261	570000	gray44	chr8-chr8
7.52374961130037	570000	gray44	chr8-chr8
5.24046506438808	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
3.19701586505232	570000	gray44	chr8-chr8
11.4662044834932	570000	gray44	chr8-chr8
2.68635756921329	570000	gray44	chr8-chr8
2.78094402694425	570000	gray44	chr8-chr8
1.35197025780907	570000	gray44	chr8-chr8
5.76341989850153	570000	gray44	chr8-chr8
13.3066338053063	570000	gray44	chr8-chr8
18.259301058175	570000	gray44	chr8-chr8
8.2296343378239	570000	gray44	chr8-chr8
1.48689019068434	570000	gray44	chr8-chr8
6.34316147667196	570000	gray44	chr8-chr8
14.3371166674958	570000	gray44	chr8-chr8
15.4512130107642	570000	gray44	chr8-chr8
1.39600219528365	570000	gray44	chr8-chr8
8.12125997419887	570000	gray44	chr8-chr8
9.10507244380568	570000	gray44	chr8-chr8
9.42869919300317	570000	gray44	chr8-chr8
3.09750836494105	570000	gray44	chr8-chr8
5.71064721527357	570000	gray44	chr8-chr8
4.78024561908305	570000	gray44	chr8-chr8
8.7391161377828	570000	gray44	chr8-chr8
12.6414449354094	570000	gray44	chr8-chr8
9.15716696758561	570000	gray44	chr8-chr8
7.73479055297582	570000	gray44	chr8-chr8
2.30209657195716	570000	gray44	chr8-chr8
2.48822877951508	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
12.9771170085869	570000	gray44	chr8-chr8
3.43892149260394	570000	gray44	chr8-chr8
4.86955859011944	570000	gray44	chr8-chr8
8.55257169676313	570000	gray44	chr8-chr8
6.52494949252431	570000	gray44	chr8-chr8
13.1023897689906	570000	gray44	chr8-chr8
7.55046790104232	570000	gray44	chr8-chr8
12.2992404611879	570000	gray44	chr8-chr8
5.54593708028563	570000	gray44	chr8-chr8
8.358102714196	570000	gray44	chr8-chr8
9.15454859598042	570000	gray44	chr8-chr8
4.49639901044741	570000	gray44	chr8-chr8
9.88581943462351	570000	gray44	chr8-chr8
22.1658693224449	570000	gray44	chr8-chr8
16.6564890427771	570000	gray44	chr8-chr8
4.18402063215747	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
10.173102997428	570000	gray44	chr8-chr8
3.70171640721436	570000	gray44	chr8-chr8
22.5626970962217	570000	gray44	chr8-chr8
11.5934010017152	570000	gray44	chr8-chr8
12.1758034155307	570000	gray44	chr8-chr8
4.4263156006274	570000	gray44	chr8-chr8
4.09636287813963	570000	gray44	chr8-chr8
16.3534055636119	570000	gray44	chr8-chr8
6.72745909156769	570000	gray44	chr8-chr8
4.00906136643404	570000	gray44	chr8-chr8
7.40428870840949	570000	gray44	chr8-chr8
9.20591055679343	570000	gray44	chr8-chr8
6.9781495297536	570000	gray44	chr8-chr8
12.4335855803292	570000	gray44	chr8-chr8
9.53124782384613	570000	gray44	chr8-chr8
3.11453154781442	570000	gray44	chr8-chr8
6.60280349049794	570000	gray44	chr8-chr8
24.5106494490614	570000	gray44	chr8-chr8
5.850524120866	570000	gray44	chr8-chr8
7.38937666777993	570000	gray44	chr8-chr8
16.1312435947843	570000	gray44	chr8-chr8
13.9792630165812	570000	gray44	chr8-chr8
7.11476108957843	570000	gray44	chr8-chr8
3.65908346305561	570000	gray44	chr8-chr8
7.31231998903927	570000	gray44	chr8-chr8
3.00944165327396	570000	gray44	chr8-chr8
9.03866590956082	570000	gray44	chr8-chr8
6.29789473146156	570000	gray44	chr8-chr8
6.02418990152837	570000	gray44	chr8-chr8
6.36225416873888	570000	gray44	chr8-chr8
9.85914288401728	570000	gray44	chr8-chr8
14.8167283415482	570000	gray44	chr8-chr8
13.9209097979311	570000	gray44	chr8-chr8
28.0028278606651	570000	gray44	chr8-chr8
12.4692265534361	570000	gray44	chr8-chr8
1.06866502272263	570000	gray44	chr8-chr8
16.8200240211522	570000	gray44	chr8-chr8
3.95766257350765	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
8.23022514191763	570000	gray44	chr8-chr8
8.76194559763415	570000	gray44	chr8-chr8
8.87382057789994	570000	gray44	chr8-chr8
14.316705190399	570000	gray44	chr8-chr8
8.11179567993929	570000	gray44	chr8-chr8
9.82073227248771	570000	gray44	chr8-chr8
11.5061324129616	570000	gray44	chr8-chr8
6.97665177641534	570000	gray44	chr8-chr8
12.047217165948	570000	gray44	chr8-chr8
7.65858760740252	570000	gray44	chr8-chr8
4.45636986070239	570000	gray44	chr8-chr8
5.77974017525715	570000	gray44	chr8-chr8
8.32297349325133	570000	gray44	chr8-chr8
2.77408440699549	570000	gray44	chr8-chr8
3.40042337392257	570000	gray44	chr8-chr8
19.4823442427936	570000	gray44	chr8-chr8
2.4423999380112	570000	gray44	chr8-chr8
13.4854424391592	570000	gray44	chr8-chr8
1.00444929462459	570000	gray44	chr8-chr8
6.61421684575278	570000	gray44	chr8-chr8
9.18426516268759	570000	gray44	chr8-chr8
17.677124786979	570000	gray44	chr8-chr8
5.83303051849911	570000	gray44	chr8-chr8
8.23592177661453	570000	gray44	chr8-chr8
11.2465571126051	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
11.7415002599849	570000	gray44	chr8-chr8
7.43571775901539	570000	gray44	chr8-chr8
4.83573348358382	570000	gray44	chr8-chr8
9.70634733426437	570000	gray44	chr8-chr8
4.02892240708023	570000	gray44	chr8-chr8
8.73290029347795	570000	gray44	chr8-chr8
7.15050846876374	570000	gray44	chr8-chr8
11.8879456475304	570000	gray44	chr8-chr8
21.5517268341893	570000	gray44	chr8-chr8
11.186890907099	570000	gray44	chr8-chr8
2.937717359934	570000	gray44	chr8-chr8
8.66714830389579	570000	gray44	chr8-chr8
9.10648855625685	570000	gray44	chr8-chr8
9.43479059778269	570000	gray44	chr8-chr8
3.44913490172892	570000	gray44	chr8-chr8
21.2901940901776	570000	gray44	chr8-chr8
6.61844050290542	570000	gray44	chr8-chr8
28.3038247585058	570000	gray44	chr8-chr8
5.31149998730017	570000	gray44	chr8-chr8
11.9401841211774	570000	gray44	chr8-chr8
10.6032094234142	570000	gray44	chr8-chr8
12.3950786176477	570000	gray44	chr8-chr8
4.50732340273516	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
4.18604252855894	570000	gray44	chr8-chr8
18.0145698901195	570000	gray44	chr8-chr8
8.68836968616928	570000	gray44	chr8-chr8
6.13195265937497	570000	gray44	chr8-chr8
12.5976344049771	570000	gray44	chr8-chr8
8.47726501168596	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
5.11475929634672	570000	gray44	chr8-chr8
1.86277663198582	570000	gray44	chr8-chr8
8.27824315706767	570000	gray44	chr8-chr8
8.31096490825212	570000	gray44	chr8-chr8
14.5801416751835	570000	gray44	chr8-chr8
27.5417676590545	570000	gray44	chr8-chr8
4.14125279504313	570000	gray44	chr8-chr8
6.98676493707049	570000	gray44	chr8-chr8
12.3678017130671	570000	gray44	chr8-chr8
12.9126727207883	570000	gray44	chr8-chr8
11.0047357263741	570000	gray44	chr8-chr8
4.87499186888129	570000	gray44	chr8-chr8
1.89327278991582	570000	gray44	chr8-chr8
17.6181346241946	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
6.54626203937252	570000	gray44	chr8-chr8
12.6624042096934	570000	gray44	chr8-chr8
4.04830164322792	570000	gray44	chr8-chr8
13.4642333531782	570000	gray44	chr8-chr8
8.44945686436312	570000	gray44	chr8-chr8
8.2776179551891	570000	gray44	chr8-chr8
7.3281131444137	570000	gray44	chr8-chr8
17.6279389440146	570000	gray44	chr8-chr8
3.38222029364053	570000	gray44	chr8-chr8
3.15342598456992	570000	gray44	chr8-chr8
12.136421189267	570000	gray44	chr8-chr8
12.0452867427911	570000	gray44	chr8-chr8
11.3174511412203	570000	gray44	chr8-chr8
7.11478369397995	570000	gray44	chr8-chr8
11.4567410146801	570000	gray44	chr8-chr8
13.4412961888402	570000	gray44	chr8-chr8
8.77888020633704	570000	gray44	chr8-chr8
3.6616560886299	570000	gray44	chr8-chr8
4.58911861667026	570000	gray44	chr8-chr8
8.25075227061647	570000	gray44	chr8-chr8
14.0321717422347	570000	gray44	chr8-chr8
8.63199210370562	570000	gray44	chr8-chr8
28.7929118382252	570000	gray44	chr8-chr8
17.6166252976324	570000	gray44	chr8-chr8
2.65005019317994	570000	gray44	chr8-chr8
11.7117543448053	570000	gray44	chr8-chr8
2.18876846970953	570000	gray44	chr8-chr8
25.4784452760057	570000	gray44	chr8-chr8
12.0239039901668	570000	gray44	chr8-chr8
3.08255846745282	570000	gray44	chr8-chr8
3.05455226432093	570000	gray44	chr8-chr8
22.3040018499625	570000	gray44	chr8-chr8
20.5135421203014	570000	gray44	chr8-chr8
15.1635737041267	570000	gray44	chr8-chr8
3.71028708905538	570000	gray44	chr8-chr8
19.725323868483	570000	gray44	chr8-chr8
8.2261876977687	570000	gray44	chr8-chr8
29.7473229404261	570000	gray44	chr8-chr8
16.3977097701449	570000	gray44	chr8-chr8
10.3156313947115	570000	gray44	chr8-chr8
6.37804273993364	570000	gray44	chr8-chr8
9.60024528809211	570000	gray44	chr8-chr8
5.68782757357992	570000	gray44	chr8-chr8
5.52525429404899	570000	gray44	chr8-chr8
4.96529824828255	570000	gray44	chr8-chr8
1.18777032890607	570000	gray44	chr8-chr8
20.8563629323273	570000	gray44	chr8-chr8
7.24885064185846	570000	gray44	chr8-chr8
13.266526184804	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
12.4288478338047	570000	gray44	chr8-chr8
5.22289217631863	570000	gray44	chr8-chr8
6.45168520749797	570000	gray44	chr8-chr8
15.4206164001628	570000	gray44	chr8-chr8
6.35693650527119	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
15.1332421699424	570000	gray44	chr8-chr8
12.0322563495558	570000	gray44	chr8-chr8
10.6278154129874	570000	gray44	chr8-chr8
4.23341235313928	570000	gray44	chr8-chr8
9.27170579207171	570000	gray44	chr8-chr8
11.7153367638652	570000	gray44	chr8-chr8
5.14157702814406	570000	gray44	chr8-chr8
9.55516938460739	570000	gray44	chr8-chr8
4.95856756050877	570000	gray44	chr8-chr8
8.34125456188552	570000	gray44	chr8-chr8
2.0194605536662	570000	gray44	chr8-chr8
23.2136288359676	570000	gray44	chr8-chr8
18.1981957812145	570000	gray44	chr8-chr8
12.9247975709468	570000	gray44	chr8-chr8
35.2232600972614	570000	gray44	chr8-chr8
3.49772152524225	570000	gray44	chr8-chr8
9.83273885449639	570000	gray44	chr8-chr8
10.7648616462657	570000	gray44	chr8-chr8
5.76767753669912	570000	gray44	chr8-chr8
9.2318750943078	570000	gray44	chr8-chr8
3.24501915859633	570000	gray44	chr8-chr8
24.170807792876	570000	gray44	chr8-chr8
4.92124202967249	570000	gray44	chr8-chr8
14.4711344033326	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
7.8153859923539	570000	gray44	chr8-chr8
14.7233948810184	570000	gray44	chr8-chr8
7.32202894353471	570000	gray44	chr8-chr8
15.0290408524518	570000	gray44	chr8-chr8
4.17433340619344	570000	gray44	chr8-chr8
5.40867820061475	570000	gray44	chr8-chr8
4.37820398296966	570000	gray44	chr8-chr8
10.0530614291404	570000	gray44	chr8-chr8
12.8785262776467	570000	gray44	chr8-chr8
13.7137409232548	570000	gray44	chr8-chr8
4.44577481041767	570000	gray44	chr8-chr8
19.296850681309	570000	gray44	chr8-chr8
10.5158958681397	570000	gray44	chr8-chr8
11.9510698803662	570000	gray44	chr8-chr8
7.44432911769228	570000	gray44	chr8-chr8
9.16444220001275	570000	gray44	chr8-chr8
3.89367366533464	570000	gray44	chr8-chr8
7.89295978858339	570000	gray44	chr8-chr8
6.47356940548279	570000	gray44	chr8-chr8
6.78175774179982	570000	gray44	chr8-chr8
15.0507433548344	570000	gray44	chr8-chr8
4.25012913457535	570000	gray44	chr8-chr8
5.82810915371289	570000	gray44	chr8-chr8
3.37473996871047	570000	gray44	chr8-chr8
22.7570611936064	570000	gray44	chr8-chr8
17.4752308822461	570000	gray44	chr8-chr8
10.597757743726	570000	gray44	chr8-chr8
8.87032045275093	570000	gray44	chr8-chr8
6.1405028059675	570000	gray44	chr8-chr8
18.7269186415991	570000	gray44	chr8-chr8
7.63512065289192	570000	gray44	chr8-chr8
13.4397529844115	570000	gray44	chr8-chr8
10.7421686759004	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
17.0492768610683	570000	gray44	chr8-chr8
13.0461290764054	570000	gray44	chr8-chr8
5.7402541673925	570000	gray44	chr8-chr8
6.86151991955355	570000	gray44	chr8-chr8
3.53021033419008	570000	gray44	chr8-chr8
19.4171952903281	570000	gray44	chr8-chr8
5.85710888150026	570000	gray44	chr8-chr8
4.45521884236217	570000	gray44	chr8-chr8
8.65241847977056	570000	gray44	chr8-chr8
19.5467516129609	570000	gray44	chr8-chr8
6.05314724744859	570000	gray44	chr8-chr8
13.5931140251312	570000	gray44	chr8-chr8
7.93252358556326	570000	gray44	chr8-chr8
19.6717783269664	570000	gray44	chr8-chr8
11.5083705881411	570000	gray44	chr8-chr8
17.3285759183418	570000	gray44	chr8-chr8
12.1795723861223	570000	gray44	chr8-chr8
14.8045887445443	570000	gray44	chr8-chr8
18.1689843409452	570000	gray44	chr8-chr8
6.2283762461669	570000	gray44	chr8-chr8
5.58501138364395	570000	gray44	chr8-chr8
9.96002862172236	570000	gray44	chr8-chr8
4.70228747657418	570000	gray44	chr8-chr8
28.8380380091029	570000	gray44	chr8-chr8
18.673082336645	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
5.60982863094076	570000	gray44	chr8-chr8
25.5622839849332	570000	gray44	chr8-chr8
6.07042221809761	570000	gray44	chr8-chr8
16.188803742461	570000	gray44	chr8-chr8
6.49381045914924	570000	gray44	chr8-chr8
22.3816103994789	570000	gray44	chr8-chr8
10.5695282844767	570000	gray44	chr8-chr8
5.71244997422278	570000	gray44	chr8-chr8
16.8608985881818	570000	gray44	chr8-chr8
7.69434262935532	570000	gray44	chr8-chr8
10.4196340189173	570000	gray44	chr8-chr8
14.0281916157644	570000	gray44	chr8-chr8
11.7890331578689	570000	gray44	chr8-chr8
9.3297601312122	570000	gray44	chr8-chr8
7.20508852992974	570000	gray44	chr8-chr8
9.57147962001738	570000	gray44	chr8-chr8
7.22611317079498	570000	gray44	chr8-chr8
8.89942987977743	570000	gray44	chr8-chr8
11.903232257197	570000	gray44	chr8-chr8
13.0388690944414	570000	gray44	chr8-chr8
1.83346744631067	570000	gray44	chr8-chr8
12.212176429503	570000	gray44	chr8-chr8
5.73254418183781	570000	gray44	chr8-chr8
7.31352632034144	570000	gray44	chr8-chr8
3.00318450703325	570000	gray44	chr8-chr8
14.9288815175961	570000	gray44	chr8-chr8
16.9731404847906	570000	gray44	chr8-chr8
7.97105358967105	570000	gray44	chr8-chr8
22.674782952834	570000	gray44	chr8-chr8
4.26847685990224	570000	gray44	chr8-chr8
5.23265897014888	570000	gray44	chr8-chr8
6.91086608445415	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
4.86188330298983	570000	gray44	chr8-chr8
16.0938399123535	570000	gray44	chr8-chr8
8.96926614034327	570000	gray44	chr8-chr8
10.3099815320227	570000	gray44	chr8-chr8
4.43507989460548	570000	gray44	chr8-chr8
2.63462093382388	570000	gray44	chr8-chr8
26.5415800171262	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
5.31428084460641	570000	gray44	chr8-chr8
5.00653207229819	570000	gray44	chr8-chr8
5.05036854604271	570000	gray44	chr8-chr8
15.8754907550777	570000	gray44	chr8-chr8
1.51529338774209	570000	gray44	chr8-chr8
26.2694329035936	570000	gray44	chr8-chr8
9.88825284004255	570000	gray44	chr8-chr8
14.7901049667052	570000	gray44	chr8-chr8
13.7783702689471	570000	gray44	chr8-chr8
8.53325829993658	570000	gray44	chr8-chr8
6.32675592653449	570000	gray44	chr8-chr8
5.69512237034825	570000	gray44	chr8-chr8
18.6042906287763	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
8.1434504834855	570000	gray44	chr8-chr8
5.15129068145783	570000	gray44	chr8-chr8
40.1633163677316	570000	gray44	chr8-chr8
14.2557139509933	570000	gray44	chr8-chr8
4.20551271009262	570000	gray44	chr8-chr8
9.81097323945516	570000	gray44	chr8-chr8
2.7007814643633	570000	gray44	chr8-chr8
20.2384900816949	570000	gray44	chr8-chr8
6.0135768971837	570000	gray44	chr8-chr8
7.23901672455224	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
10.0593368980968	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
3.42751792055033	570000	gray44	chr8-chr8
2.61034216240786	570000	gray44	chr8-chr8
8.64846329901467	570000	gray44	chr8-chr8
9.1241086496444	570000	gray44	chr8-chr8
13.9704018286227	570000	gray44	chr8-chr8
10.998144551965	570000	gray44	chr8-chr8
7.84192962256494	570000	gray44	chr8-chr8
5.33737080545421	570000	gray44	chr8-chr8
43.5970945546074	570000	gray44	chr8-chr8
8.15261826146667	570000	gray44	chr8-chr8
5.41672040889102	570000	gray44	chr8-chr8
12.9620643460433	570000	gray44	chr8-chr8
6.50224223853159	570000	gray44	chr8-chr8
11.7859403492277	570000	gray44	chr8-chr8
4.05214906348703	570000	gray44	chr8-chr8
12.7826285589344	570000	gray44	chr8-chr8
19.6239877831297	570000	gray44	chr8-chr8
11.8982723147066	570000	gray44	chr8-chr8
27.6202449060361	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
6.19501576529385	570000	gray44	chr8-chr8
27.5641207356746	570000	gray44	chr8-chr8
2.50394118245309	570000	gray44	chr8-chr8
9.26049617551259	570000	gray44	chr8-chr8
18.2087274116817	570000	gray44	chr8-chr8
6.54568013753495	570000	gray44	chr8-chr8
3.79395970194635	570000	gray44	chr8-chr8
14.8177691574845	570000	gray44	chr8-chr8
3.71654505826527	570000	gray44	chr8-chr8
9.66196038462367	570000	gray44	chr8-chr8
9.99398477403359	570000	gray44	chr8-chr8
5.49927271154247	570000	gray44	chr8-chr8
11.0964566584258	570000	gray44	chr8-chr8
8.72620497829428	570000	gray44	chr8-chr8
4.0043943698364	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
14.1104353771488	570000	gray44	chr8-chr8
7.33780347193528	570000	gray44	chr8-chr8
12.577661996343	570000	gray44	chr8-chr8
26.3066034491659	570000	gray44	chr8-chr8
11.9907314591005	570000	gray44	chr8-chr8
12.4584929571012	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
3.57279244943157	570000	gray44	chr8-chr8
24.2865273127738	570000	gray44	chr8-chr8
8.77193861174468	570000	gray44	chr8-chr8
4.62274452436841	570000	gray44	chr8-chr8
8.82863140754618	570000	gray44	chr8-chr8
15.8757411873344	570000	gray44	chr8-chr8
17.307216148891	570000	gray44	chr8-chr8
1.095071327539	570000	gray44	chr8-chr8
13.0295573455836	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
17.594525904159	570000	gray44	chr8-chr8
13.5531843076204	570000	gray44	chr8-chr8
15.923064633533	570000	gray44	chr8-chr8
18.2953682768718	570000	gray44	chr8-chr8
14.4695065062572	570000	gray44	chr8-chr8
4.64777623333322	570000	gray44	chr8-chr8
4.99410282935573	570000	gray44	chr8-chr8
8.51712290614942	570000	gray44	chr8-chr8
15.3622771772555	570000	gray44	chr8-chr8
2.32039814181611	570000	gray44	chr8-chr8
8.75298468298149	570000	gray44	chr8-chr8
9.49228191338218	570000	gray44	chr8-chr8
12.3968681261472	570000	gray44	chr8-chr8
5.8661447906497	570000	gray44	chr8-chr8
15.9618818913994	570000	gray44	chr8-chr8
31.5465595516345	570000	gray44	chr8-chr8
10.402315516227	570000	gray44	chr8-chr8
13.9916294463834	570000	gray44	chr8-chr8
18.2435494570443	570000	gray44	chr8-chr8
12.0245788034767	570000	gray44	chr8-chr8
9.0699912333259	570000	gray44	chr8-chr8
9.14876402594927	570000	gray44	chr8-chr8
9.61475667142996	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
8.79631613131175	570000	gray44	chr8-chr8
8.86554409612513	570000	gray44	chr8-chr8
2.17020612992035	570000	gray44	chr8-chr8
8.608429753899	570000	gray44	chr8-chr8
12.4802986927449	570000	gray44	chr8-chr8
0	570000	gray44	chr8-chr8
2.72101641923823	570000	gray44	chr8-chr8
7.21794188346211	570000	gray44	chr8-chr8
17.3649401758821	570000	gray44	chr8-chr8
9.66031820544707	570000	gray44	chr8-chr8
27.9066216379218	570000	gray44	chr8-chr8
4.645848826915	570000	gray44	chr8-chr8
23.3099309559003	570000	gray44	chr8-chr8
22.2130894881047	570000	gray44	chr8-chr8
5.93858778529722	570000	gray44	chr8-chr8
8.64186930193374	570000	gray44	chr8-chr8
12.1850401646558	570000	gray44	chr8-chr8
11.4437219859673	570000	gray44	chr8-chr8
6.47583809861197	570000	gray44	chr8-chr8
7.54366329979295	570000	gray44	chr8-chr8
8.99171650744347	570000	gray44	chr8-chr8
4.53539488967367	570000	gray44	chr8-chr8
8.50413984039966	570000	gray44	chr8-chr8
13.5685009300017	570000	gray44	chr8-chr8
17.287312848769	570000	gray44	chr8-chr8
5.04459776721648	570000	gray44	chr8-chr8
16.2898733983018	570000	gray44	chr8-chr8
8.17924073659889	570000	gray44	chr8-chr8
8.9063474306637	570000	gray44	chr8-chr8
